ref_count,n2_year,n2,n1,n1_year
6,2020,14335,14335,2014
12,2020,14335,14335,2018
11,2021,14335,14335,2019
11,2021,14335,14335,2018
9,2021,14335,14335,2016
11,2021,14335,14335,2015
12,2021,14335,14335,2017
9,2021,14335,14335,2020
5,2020,14353,1149,2019
7,2020,14353,5109,2018
8,2020,14353,5109,2017
11,2020,14353,5109,2019
5,2020,14353,14353,2021
7,2020,14353,5141,2019
7,2020,14353,1149,2020
74,2020,14353,14353,2020
6,2020,14353,5141,2020
5,2021,14353,5141,2018
11,2021,14353,5109,2017
5,2021,14353,5141,2020
7,2021,14353,5109,2020
9,2021,14353,1149,2020
7,2021,14353,1149,2019
6,2021,14353,1149,2018
56,2021,14353,14353,2021
8,2021,14353,1149,2021
15,2021,14353,5109,2019
105,2021,14353,14353,2020
6,2021,14353,5109,2018
7,2020,14379,14379,2019
8,2021,14379,14379,2019
5,2018,14430,14430,2014
5,2019,14430,14430,2018
5,2021,14430,14430,2020
5,2020,14477,2381,2019
5,2020,14477,14477,2019
5,2021,14477,5109,2017
5,2021,14477,1989,2019
5,2019,14523,14523,2016
5,2019,14530,14530,2016
12,2020,14530,5109,2019
7,2020,14530,14530,2020
5,2020,14530,2381,2017
6,2020,14530,2381,2018
7,2020,14530,5109,2018
5,2020,14530,14530,2018
15,2021,14530,4358,2020
6,2021,14530,2381,2020
7,2021,14530,1193,2020
8,2021,14530,4358,2019
5,2021,14530,14530,2018
5,2021,14530,4358,2021
12,2021,14530,5109,2020
5,2021,14530,7095,2020
9,2021,14530,14530,2020
13,2021,14530,5109,2019
5,2021,14530,14530,2019
12,2021,14530,4358,2018
7,2021,14530,2381,2019
5,2018,14533,14533,2016
6,2020,14533,14533,2015
5,2020,14533,14533,2018
7,2020,14533,14533,2016
5,2020,14533,14533,2017
5,2021,14550,14550,2021
5,2019,14570,5109,2016
5,2020,14658,14658,2019
8,2021,14658,14658,2019
6,2021,14658,14658,2018
13,2021,14658,14658,2020
5,2020,14668,14668,2020
5,2021,14668,14668,2021
14,2021,14668,14668,2020
8,2020,14773,14773,2018
5,2021,14773,14773,2013
6,2021,14773,14773,2020
5,2021,14773,14773,2018
5,2017,14837,14837,2014
5,2020,14851,14851,2018
5,2021,14862,32715,2019
10,2018,14887,14887,2018
11,2018,14887,14887,2017
12,2019,14887,14887,2017
9,2019,14887,14887,2019
5,2019,14887,5109,2017
20,2019,14887,14887,2018
5,2020,14887,5109,2018
14,2020,14887,1193,2019
7,2020,14887,5109,2017
25,2020,14887,14887,2019
20,2020,14887,14887,2018
11,2020,14887,5109,2019
22,2020,14887,14887,2020
10,2020,14887,14887,2017
5,2021,14887,4358,2020
11,2021,14887,1193,2020
10,2021,14887,5109,2017
29,2021,14887,14887,2019
5,2021,14887,4358,2018
15,2021,14887,1193,2019
9,2021,14887,5109,2019
47,2021,14887,14887,2020
5,2021,14887,5109,2018
22,2021,14887,14887,2018
8,2021,14887,49566,2020
5,2021,14887,65376,2019
10,2021,14887,5109,2020
9,2021,14887,14887,2017
20,2021,14887,14887,2021
6,2019,14889,14889,2018
5,2021,14889,14889,2020
5,2019,14903,2381,2018
9,2020,14903,14903,2018
5,2020,14903,2381,2019
5,2020,14903,4358,2019
5,2020,14903,5109,2016
5,2020,14903,14903,2017
12,2020,14903,14903,2019
9,2020,14903,5109,2017
5,2020,14903,5109,2018
6,2020,14903,884,2018
5,2020,14903,32237,2019
10,2020,14903,14903,2020
6,2020,14903,4358,2018
8,2021,14903,2381,2019
6,2021,14903,32237,2019
21,2021,14903,14903,2020
7,2021,14903,14903,2021
9,2021,14903,2381,2020
14,2021,14903,14903,2019
9,2021,14903,14903,2018
6,2018,14994,14994,2018
8,2019,14994,14994,2018
5,2019,14994,4358,2018
6,2020,14994,14994,2020
6,2020,14994,14994,2019
6,2020,14994,14994,2013
8,2020,14994,14994,2018
8,2021,14994,14994,2019
9,2021,14994,14994,2020
7,2021,14994,14994,2018
5,2021,15224,15224,2020
5,2021,15224,15224,2015
5,2021,15224,15224,2016
7,2019,15284,15284,2018
8,2021,15284,15284,2020
9,2021,15284,15284,2021
6,2021,15293,15293,2020
8,2021,15407,15407,2019
12,2021,15407,15407,2020
5,2019,15481,15481,2018
5,2020,15481,15481,2020
6,2020,15481,15481,2019
9,2021,15481,15481,2019
5,2021,15481,15481,2018
6,2021,15481,15481,2020
5,2019,15496,15496,2018
8,2020,15496,15496,2018
6,2021,15496,5109,2019
5,2021,15607,3568,2018
6,2020,15731,15731,2019
7,2021,15731,15731,2019
5,2021,15731,15731,2020
5,2021,15742,15742,2018
5,2019,15771,5109,2018
5,2019,15771,5109,2016
7,2020,15771,5109,2016
12,2020,15771,5109,2017
8,2020,15771,5109,2019
11,2020,15771,5109,2018
12,2021,15771,5109,2019
11,2021,15771,5109,2018
5,2021,15771,5109,2017
9,2021,15771,5109,2020
6,2021,15967,15967,2019
5,2021,15967,15967,2020
9,2018,15989,15989,2018
9,2018,15989,15989,2017
5,2018,15989,2381,2018
10,2019,15989,2381,2018
5,2019,15989,5109,2017
7,2019,15989,2381,2017
8,2019,15989,2381,2019
34,2019,15989,15989,2018
25,2019,15989,15989,2019
10,2019,15989,15989,2017
5,2019,15989,15989,2016
7,2019,15989,15989,2020
7,2019,15989,2381,2016
5,2020,15989,15989,2021
6,2020,15989,32715,2019
73,2020,15989,15989,2019
26,2020,15989,15989,2020
5,2020,15989,5109,2016
9,2020,15989,2381,2017
19,2020,15989,2381,2019
7,2020,15989,5109,2017
36,2020,15989,15989,2018
11,2020,15989,15989,2017
6,2020,15989,10558,2019
5,2020,15989,27589,2019
10,2020,15989,5109,2019
14,2020,15989,2381,2018
11,2020,15989,2381,2020
5,2020,15989,5109,2018
5,2020,15989,32237,2019
5,2021,15989,27589,2019
5,2021,15989,4358,2019
11,2021,15989,32715,2018
35,2021,15989,15989,2018
5,2021,15989,1149,2019
13,2021,15989,5109,2019
15,2021,15989,2381,2018
9,2021,15989,15989,2017
6,2021,15989,7095,2020
5,2021,15989,23307,2020
8,2021,15989,32715,2019
6,2021,15989,7095,2019
82,2021,15989,15989,2020
35,2021,15989,15989,2021
7,2021,15989,32715,2020
11,2021,15989,2381,2017
17,2021,15989,2381,2020
6,2021,15989,14353,2020
7,2021,15989,4358,2018
6,2021,15989,2381,2016
11,2021,15989,5109,2020
5,2021,15989,5109,2017
5,2021,15989,32237,2019
6,2021,15989,2381,2021
7,2021,15989,32237,2020
17,2021,15989,2381,2019
66,2021,15989,15989,2019
5,2017,16136,16136,2016
5,2017,16136,16136,2017
5,2021,16136,16136,2017
5,2020,16160,1149,2019
5,2017,16170,16170,2016
6,2018,16170,16170,2018
7,2018,16170,16170,2017
7,2019,16170,16170,2017
10,2019,16170,16170,2018
9,2020,16170,16170,2018
7,2020,16170,16170,2017
7,2020,16170,16170,2020
6,2020,16170,16170,2019
5,2020,16170,2410,2018
5,2021,16170,16170,2017
8,2021,16170,16170,2019
11,2021,16170,16170,2018
9,2021,16170,16170,2020
6,2018,16230,16230,2017
12,2019,16230,16230,2018
8,2019,16230,16230,2017
21,2020,16230,16230,2018
8,2020,16230,16230,2019
7,2020,16230,16230,2017
14,2021,16230,16230,2020
11,2021,16230,16230,2018
13,2021,16230,16230,2019
5,2021,16230,16230,2021
7,2021,16230,16230,2017
7,2021,16297,16297,2020
5,2012,16347,16347,2011
6,2018,16347,16347,2014
7,2018,16347,16347,2016
5,2018,16347,16347,2011
9,2018,16347,16347,2013
5,2019,16347,16347,2014
7,2019,16347,16347,2017
6,2019,16347,16347,2016
5,2020,16347,16347,2019
6,2021,16347,16347,2014
6,2021,16347,16347,2019
5,2021,16347,16347,2017
9,2020,16472,16472,2019
5,2020,16472,16472,2020
6,2020,16472,5109,2019
5,2020,16472,16472,2018
9,2021,16472,16472,2019
8,2021,16472,16472,2020
5,2020,16537,16537,2018
5,2020,16537,16537,2020
5,2020,16537,16537,2017
5,2021,16537,16537,2017
5,2021,16537,16537,2021
7,2021,16537,16537,2020
6,2021,16537,16537,2018
5,2016,16559,16559,2015
5,2016,16559,16559,2016
5,2017,16559,16559,2016
5,2019,16559,16559,2016
5,2013,16582,16582,2012
5,2014,16582,16582,2011
5,2015,16582,16582,2010
5,2015,16582,16582,2013
5,2016,16582,16582,2013
6,2021,16607,16607,2020
5,2019,16633,4358,2018
5,2021,16633,4358,2018
5,2019,16788,16788,2018
6,2019,16788,16788,2019
6,2019,16788,16788,2017
11,2020,16788,16788,2020
6,2020,16788,16788,2017
5,2020,16788,2381,2019
5,2020,16788,16788,2018
11,2020,16788,16788,2019
5,2020,16788,2381,2017
5,2021,16788,981,2020
6,2021,16788,16788,2017
14,2021,16788,16788,2019
22,2021,16788,16788,2020
5,2021,16788,16788,2018
6,2021,16788,16788,2021
5,2021,16824,16824,2020
5,2017,16876,16876,2016
10,2018,16876,16876,2017
12,2019,16876,16876,2017
5,2019,16876,16876,2016
7,2019,16876,16876,2018
10,2020,16876,16876,2018
9,2020,16876,16876,2019
10,2020,16876,16876,2017
11,2021,16876,16876,2020
5,2021,16876,3683,2019
12,2021,16876,16876,2019
5,2021,16876,3683,2017
10,2021,16876,16876,2017
14,2021,16876,16876,2018
5,2021,16876,5109,2019
5,2017,16940,5109,2016
5,2019,16940,16940,2018
5,2020,16940,16940,2020
6,2020,16940,16940,2018
5,2020,16940,1193,2019
5,2021,16940,16940,2020
5,2021,16940,2381,2020
5,2021,16971,16971,2020
5,2021,16971,16971,2018
10,2021,16998,16998,2020
6,2019,17252,17252,2018
5,2020,17252,17252,2019
9,2020,17252,17252,2018
5,2021,17252,17252,2018
8,2021,17252,17252,2019
5,2021,17559,17559,2020
5,2020,17580,17580,2018
5,2021,17580,17580,2020
5,2021,17671,17671,2021
10,2021,17671,17671,2019
5,2021,17921,17921,2019
9,2019,17981,2381,2018
5,2019,17981,2381,2017
12,2019,17981,2381,2019
7,2019,17981,17981,2019
12,2020,17981,17981,2019
10,2020,17981,17981,2020
8,2020,17981,2381,2017
5,2020,17981,10558,2019
17,2020,17981,2381,2018
10,2020,17981,2381,2019
12,2021,17981,17981,2020
5,2021,17981,17981,2021
11,2021,17981,2381,2019
9,2021,17981,17981,2019
5,2021,17981,2381,2017
8,2021,17981,2381,2020
6,2019,18032,18032,2018
5,2020,18032,18032,2018
7,2020,18032,18032,2019
5,2020,18032,18032,2020
5,2020,18032,4358,2018
6,2021,18032,18032,2019
5,2017,18120,18120,2017
6,2019,18120,18120,2017
8,2012,18142,18142,2010
8,2013,18142,18142,2010
6,2014,18142,18142,2011
5,2014,18142,18142,2013
6,2014,18142,18142,2010
5,2014,18142,18142,2012
5,2015,18142,18142,2014
6,2015,18142,18142,2010
6,2016,18142,18142,2013
6,2016,18142,18142,2014
7,2016,18142,18142,2010
8,2016,18142,18142,2011
5,2017,18142,18142,2013
5,2017,18142,18142,2010
5,2018,18142,18142,2010
5,2019,18142,18142,2017
6,2019,18142,18142,2010
5,2019,18142,18142,2019
6,2019,18142,18142,2013
7,2019,18142,18142,2016
5,2021,18142,18142,2010
5,2018,18183,18183,2014
5,2018,18183,18183,2017
5,2019,18183,18183,2014
5,2019,18183,18183,2018
6,2020,18183,18183,2018
6,2020,18183,18183,2020
13,2021,18183,18183,2020
6,2021,18183,18183,2017
5,2021,18183,18183,2018
7,2021,18183,18183,2019
5,2016,18215,18215,2015
6,2017,18215,18215,2016
5,2017,18215,18215,2015
5,2018,18215,18215,2015
5,2019,18215,18215,2016
5,2020,18215,18215,2016
6,2021,18215,18215,2019
6,2011,18269,18269,2010
6,2021,18359,18359,2017
5,2012,18367,18367,2011
5,2014,18367,18367,2012
5,2017,18403,18403,2015
5,2018,18403,18403,2015
6,2018,18403,18403,2017
6,2019,18403,18403,2017
6,2020,18403,18403,2017
7,2021,18403,18403,2019
7,2021,18403,18403,2017
7,2019,18418,5109,2018
5,2019,18418,18418,2019
5,2019,18418,5109,2017
7,2020,18418,4358,2018
8,2020,18418,5109,2017
9,2020,18418,5109,2018
14,2020,18418,5109,2019
8,2020,18418,18418,2020
9,2020,18418,18418,2019
6,2021,18418,18418,2021
14,2021,18418,5109,2020
10,2021,18418,5109,2017
6,2021,18418,4358,2020
13,2021,18418,4358,2018
6,2021,18418,14353,2020
21,2021,18418,5109,2019
13,2021,18418,18418,2019
10,2021,18418,4358,2019
7,2021,18418,4358,2016
5,2021,18418,49566,2019
20,2021,18418,18418,2020
5,2021,18418,5141,2019
11,2021,18418,5109,2018
5,2021,18479,18479,2020
5,2021,18737,18737,2019
5,2018,18925,18925,2017
6,2018,18925,18925,2018
7,2019,18925,18925,2016
12,2019,18925,18925,2018
5,2019,18925,18925,2017
5,2019,18925,18925,2019
6,2020,18925,18925,2020
12,2020,18925,18925,2018
13,2020,18925,18925,2019
5,2020,18925,18925,2017
6,2021,18925,1149,2019
17,2021,18925,18925,2020
11,2021,18925,18925,2018
8,2021,18925,18925,2021
5,2021,18925,18925,2017
21,2021,18925,18925,2019
7,2021,18925,18925,2016
8,2019,19112,19112,2019
10,2020,19112,19112,2019
11,2021,19112,19112,2019
10,2021,19112,19112,2020
9,2021,19112,19112,2021
5,2020,19241,19241,2019
5,2021,19241,2704,2019
5,2021,19241,2381,2018
6,2021,19241,19241,2021
5,2021,19241,2704,2012
7,2021,19241,19241,2020
6,2019,19290,19290,2018
6,2020,19290,19290,2018
5,2020,19290,19290,2019
6,2021,19290,19290,2019
10,2021,19290,19290,2018
7,2021,19290,19290,2020
5,2021,19290,19290,2017
6,2021,19290,2149,2019
5,2017,19337,183,2015
6,2020,19423,19423,2020
10,2020,19423,19423,2019
8,2021,19423,19423,2021
13,2021,19423,19423,2020
11,2021,19423,19423,2019
5,2021,19423,1193,2020
5,2020,19453,19453,2020
7,2021,19453,19453,2020
5,2013,19977,19977,2011
5,2016,19977,19977,2015
5,2017,19977,2410,2015
5,2017,19977,19977,2011
8,2018,19977,19977,2017
10,2019,19977,19977,2019
5,2019,19977,2410,2017
5,2019,19977,19977,2011
7,2019,19977,2410,2016
11,2019,19977,19977,2017
9,2019,19977,19977,2018
5,2019,19977,19977,2016
8,2020,19977,19977,2020
24,2020,19977,19977,2019
5,2020,19977,19977,2011
5,2020,19977,27589,2019
10,2020,19977,19977,2018
5,2020,19977,2410,2018
5,2020,19977,27589,2018
5,2020,19977,2410,2019
6,2020,19977,2410,2017
5,2020,19977,8773,2018
7,2020,19977,19977,2017
6,2020,19977,2410,2015
31,2021,19977,19977,2019
6,2021,19977,2410,2016
8,2021,19977,19977,2018
8,2021,19977,27589,2019
5,2021,19977,5109,2019
5,2021,19977,19977,2011
6,2021,19977,2410,2020
35,2021,19977,19977,2020
21,2021,19977,19977,2021
6,2021,19977,2410,2017
10,2021,19977,19977,2017
7,2021,19977,2410,2015
5,2021,19977,8773,2018
6,2019,20034,20034,2017
5,2019,20034,20034,2018
6,2020,20034,20034,2019
5,2020,20034,1149,2019
5,2020,20034,20034,2017
8,2021,20034,20034,2020
6,2021,20034,20034,2019
6,2021,20034,20034,2018
7,2021,20034,20034,2017
6,2019,20192,20192,2018
6,2020,20192,20192,2019
5,2020,20192,20192,2018
7,2021,20192,20192,2019
9,2021,20192,20192,2018
6,2020,20265,1149,2020
12,2020,20265,1149,2018
11,2020,20265,1149,2019
5,2020,20265,3104,2016
6,2011,20279,20279,2010
7,2012,20279,20279,2010
9,2013,20279,20279,2010
6,2013,20279,20279,2011
7,2013,20279,20279,2012
5,2014,20279,20279,2012
9,2014,20279,20279,2011
10,2014,20279,20279,2010
9,2015,20279,20279,2012
6,2015,20279,20279,2013
6,2015,20279,20279,2010
5,2015,20279,20279,2014
7,2016,20279,20279,2015
6,2016,20279,20279,2013
7,2016,20279,20279,2010
6,2016,20279,20279,2011
9,2016,20279,20279,2014
10,2016,20279,20279,2012
9,2017,20279,20279,2014
5,2017,20279,20279,2016
7,2017,20279,20279,2011
5,2017,20279,2381,2016
7,2017,20279,20279,2015
5,2017,20279,20279,2012
6,2017,20279,20279,2010
6,2017,20279,20279,2013
8,2018,20279,20279,2014
7,2018,20279,20279,2017
14,2018,20279,20279,2016
7,2018,20279,20279,2015
9,2019,20279,20279,2014
5,2019,20279,20279,2016
5,2019,20279,20279,2018
7,2019,20279,20279,2017
9,2020,20279,20279,2015
5,2020,20279,20279,2011
9,2020,20279,20279,2019
11,2020,20279,20279,2010
9,2020,20279,20279,2016
7,2020,20279,20279,2013
14,2020,20279,20279,2014
9,2020,20279,20279,2017
6,2020,20279,20279,2020
7,2020,20279,20279,2018
7,2020,20279,20279,2012
12,2021,20279,20279,2016
6,2021,20279,20279,2012
5,2021,20279,2381,2018
12,2021,20279,20279,2018
6,2021,20279,20279,2011
15,2021,20279,20279,2020
7,2021,20279,20279,2010
8,2021,20279,20279,2015
7,2021,20279,20279,2019
8,2021,20279,20279,2017
5,2021,20452,5109,2018
6,2020,20578,20578,2018
7,2021,20578,20578,2019
5,2021,20578,20578,2018
5,2020,20613,1609,2017
5,2021,20613,20613,2020
5,2021,20613,1609,2018
9,2021,20613,20613,2019
9,2021,20613,1609,2019
5,2021,20613,1609,2017
6,2021,20657,1149,2020
10,2021,20657,1149,2019
6,2018,20845,20845,2017
6,2019,20845,20845,2018
5,2019,20845,20845,2013
5,2019,20845,20845,2016
5,2019,20845,20845,2015
7,2019,20845,20845,2017
6,2020,20845,20845,2017
5,2020,20845,20845,2018
6,2021,20845,20845,2014
7,2021,20845,20845,2018
11,2021,20845,20845,2019
6,2021,20845,20845,2017
5,2021,20845,5109,2018
10,2021,20845,20845,2020
5,2020,20854,20854,2018
10,2020,20854,20854,2019
5,2020,20854,20854,2017
14,2021,20854,20854,2019
16,2021,20854,20854,2020
6,2021,20854,20854,2017
7,2021,20854,20854,2018
5,2021,20889,20889,2019
5,2018,20922,20922,2017
5,2020,20922,20922,2017
7,2020,20922,4358,2018
6,2021,20922,20922,2020
5,2020,20989,20989,2011
5,2018,21160,5109,2019
5,2013,21325,21325,2013
5,2015,21325,21325,2013
5,2016,21325,21325,2013
5,2020,21414,21414,2019
7,2021,21414,21414,2019
5,2021,21414,21414,2020
5,2018,21430,9786,2011
5,2020,21488,4358,2019
7,2020,21488,148,2018
5,2021,21488,21488,2021
10,2021,21488,4358,2019
5,2021,21488,148,2020
6,2021,21488,4358,2018
9,2021,21488,4358,2017
5,2019,21530,5109,2019
6,2012,21619,21619,2011
5,2013,21619,21619,2011
8,2013,21619,21619,2012
5,2014,21619,21619,2013
5,2014,21619,21619,2012
5,2015,21619,21619,2013
8,2016,21619,21619,2012
5,2016,21619,21619,2013
6,2016,21619,21619,2014
5,2016,21619,21619,2011
8,2017,21619,21619,2014
6,2017,21619,21619,2012
6,2017,21619,21619,2015
11,2017,21619,21619,2016
6,2017,21619,21619,2013
13,2018,21619,21619,2016
7,2018,21619,21619,2015
7,2018,21619,21619,2012
8,2018,21619,21619,2017
6,2018,21619,21619,2018
13,2019,21619,21619,2016
5,2019,21619,21619,2014
12,2019,21619,21619,2018
11,2019,21619,21619,2017
7,2019,21619,21619,2012
6,2019,21619,21619,2015
14,2020,21619,21619,2017
7,2020,21619,21619,2012
7,2020,21619,21619,2015
13,2020,21619,21619,2019
11,2020,21619,21619,2016
11,2020,21619,21619,2018
5,2021,21619,21619,2021
14,2021,21619,21619,2016
20,2021,21619,21619,2018
8,2021,21619,21619,2015
13,2021,21619,21619,2017
12,2021,21619,21619,2020
24,2021,21619,21619,2019
5,2021,21619,21619,2014
7,2021,21619,21619,2012
7,2021,21619,21619,2013
5,2012,21657,21657,2011
5,2015,21657,21657,2013
6,2015,21657,21657,2011
5,2015,21657,21657,2012
6,2016,21657,21657,2013
7,2016,21657,21657,2015
5,2016,21657,21657,2012
5,2016,21657,21657,2011
7,2017,21657,21657,2016
5,2017,21657,21657,2011
8,2017,21657,21657,2015
7,2018,21657,21657,2011
5,2018,21657,21657,2013
9,2018,21657,21657,2016
9,2018,21657,21657,2015
7,2019,21657,21657,2018
11,2019,21657,21657,2016
7,2019,21657,21657,2015
10,2020,21657,21657,2019
7,2020,21657,21657,2012
8,2020,21657,21657,2020
10,2020,21657,21657,2018
6,2020,21657,21657,2011
5,2020,21657,21657,2017
12,2020,21657,21657,2016
5,2020,21657,21657,2013
7,2020,21657,21657,2015
6,2021,21657,21657,2015
7,2021,21657,21657,2017
8,2021,21657,21657,2016
11,2021,21657,21657,2019
5,2021,21657,21657,2012
11,2021,21657,21657,2018
16,2021,21657,21657,2020
5,2016,21777,21777,2014
10,2017,21777,21777,2016
6,2017,21777,21777,2015
5,2017,21777,21777,2014
7,2018,21777,21777,2016
9,2019,21777,21777,2016
6,2019,21777,21777,2018
5,2019,21777,21777,2014
5,2020,21777,21777,2018
8,2020,21777,21777,2015
5,2020,21777,21777,2016
8,2020,21777,21777,2017
8,2020,21777,21777,2019
6,2021,21777,21777,2016
9,2021,21777,21777,2019
6,2020,21854,21854,2018
8,2020,21854,21854,2019
7,2021,21854,21854,2019
7,2021,21854,21854,2018
6,2020,21939,1149,2019
9,2020,21939,21939,2020
9,2020,21939,21939,2019
7,2020,21939,5109,2017
5,2021,21939,21939,2021
13,2021,21939,21939,2020
5,2021,21939,1149,2020
10,2021,21939,21939,2019
6,2021,21939,5109,2017
9,2021,21939,1149,2019
5,2021,21939,5070,2019
6,2013,22024,22024,2010
5,2015,22024,22024,2010
6,2020,22056,22056,2018
5,2021,22056,22056,2016
5,2014,22221,22221,2012
5,2015,22221,22221,2014
5,2016,22221,22221,2012
5,2020,22221,22221,2016
6,2021,22278,5109,2020
5,2021,22278,5109,2018
9,2021,22278,5109,2019
5,2018,22315,14887,2018
5,2019,22315,22315,2018
5,2020,22315,22315,2018
7,2021,22315,22315,2021
9,2021,22315,22315,2020
6,2021,22315,22315,2019
6,2021,22315,14887,2020
7,2021,22315,14887,2019
6,2021,22315,14887,2018
5,2017,22331,22331,2015
5,2018,22331,22331,2017
5,2020,22331,23307,2018
6,2020,22331,22331,2018
5,2021,22331,22331,2018
5,2021,22331,22331,2020
5,2014,22476,22476,2010
5,2020,22476,22476,2018
5,2020,22491,1149,2019
5,2018,22493,22493,2018
13,2019,22493,22493,2018
17,2020,22493,22493,2018
18,2020,22493,22493,2019
6,2020,22493,22493,2017
9,2020,22493,22493,2020
17,2021,22493,22493,2020
13,2021,22493,22493,2018
6,2021,22493,22493,2017
12,2021,22493,22493,2019
5,2020,22552,22552,2018
5,2020,22552,22552,2019
5,2020,22552,22552,2017
5,2020,22552,22552,2016
6,2020,22552,2381,2017
6,2021,22552,22552,2020
5,2021,22552,22552,2019
6,2017,22569,22569,2015
5,2017,22673,22673,2010
9,2018,22673,22673,2017
11,2019,22673,22673,2017
7,2019,22673,22673,2018
5,2020,22673,22673,2016
8,2020,22673,22673,2017
7,2020,22673,22673,2019
5,2020,22673,22673,2018
11,2021,22673,22673,2020
5,2021,22673,22673,2018
12,2021,22673,22673,2019
11,2021,22673,22673,2017
6,2021,22681,1149,2019
5,2021,22686,22686,2020
5,2019,22690,2381,2018
5,2021,22921,22921,2011
5,2018,23169,23169,2017
5,2019,23169,23169,2018
8,2019,23169,23169,2017
6,2020,23169,5109,2018
5,2020,23169,9662,2018
9,2020,23169,5109,2019
9,2020,23169,23169,2017
11,2020,23169,23169,2020
5,2020,23169,15989,2019
9,2020,23169,23169,2018
18,2020,23169,23169,2019
12,2020,23169,5109,2017
5,2021,23169,1989,2018
5,2021,23169,1989,2020
10,2021,23169,23169,2017
24,2021,23169,23169,2020
9,2021,23169,5109,2019
17,2021,23169,23169,2019
6,2021,23169,23169,2018
7,2021,23169,3343,2019
8,2021,23169,5109,2020
12,2021,23169,23169,2021
5,2019,23233,23233,2018
6,2020,23233,23233,2018
5,2020,23233,23233,2019
7,2021,23233,23233,2020
8,2021,23233,23233,2019
5,2021,23250,23250,2019
5,2020,23256,23256,2017
6,2021,23256,23256,2018
5,2021,23256,23256,2020
5,2020,23285,23285,2017
5,2020,23285,23285,2018
6,2019,23307,15989,2018
5,2019,23307,23307,2019
5,2019,23307,23307,2018
5,2020,23307,27589,2019
6,2020,23307,15989,2018
6,2020,23307,32715,2018
11,2020,23307,2381,2019
12,2020,23307,23307,2020
6,2020,23307,19977,2019
9,2020,23307,2381,2018
16,2020,23307,23307,2019
7,2020,23307,23307,2018
21,2021,23307,23307,2020
7,2021,23307,214,2019
5,2021,23307,2381,2016
8,2021,23307,2381,2019
5,2021,23307,183,2019
12,2021,23307,23307,2019
5,2021,23307,23307,2021
8,2021,23307,23307,2018
5,2019,23354,23354,2017
6,2020,23354,23354,2019
7,2021,23354,5109,2019
5,2021,23354,23354,2020
6,2018,23378,2381,2017
5,2017,23422,5109,2016
8,2018,23422,5109,2016
8,2018,23422,23422,2017
8,2018,23422,23422,2018
7,2018,23422,5109,2017
5,2018,23422,2381,2017
5,2018,23422,5109,2018
17,2019,23422,5109,2017
7,2019,23422,23422,2017
6,2019,23422,4358,2018
12,2019,23422,5109,2019
8,2019,23422,5109,2016
7,2019,23422,23422,2019
10,2019,23422,5109,2018
12,2019,23422,23422,2018
5,2019,23422,4358,2017
6,2020,23422,4358,2018
7,2020,23422,23422,2017
12,2020,23422,23422,2018
17,2020,23422,5109,2017
10,2020,23422,5109,2016
5,2020,23422,4358,2016
6,2020,23422,5109,2020
21,2020,23422,23422,2019
10,2020,23422,23422,2020
33,2020,23422,5109,2018
27,2020,23422,5109,2019
6,2020,23422,4358,2017
29,2021,23422,5109,2018
